ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ConceptInSource,Entry
TarahumaraCentral-60_cane-1,,TarahumaraCentral,60_cane,oomá,oomá,o o m á/a,,Lionnet1985,15,,^oo m á$,default,,"15 *'oma, ""caña"". - O oma, En omá, Es homa-; Vb yóri-homá_""caña de azucar"", Va omá, TA oomá, má."
TarahumaraCentral-60_cane-2,,TarahumaraCentral,60_cane,má.,má,m á/a,,Lionnet1985,15,,^m á$,default,,"15 *'oma, ""caña"". - O oma, En omá, Es homa-; Vb yóri-homá_""caña de azucar"", Va omá, TA oomá, má."
ProtoSonoran-69_ash-1,,ProtoSonoran,69_ash,*naposa,*naposa,n a p o s a,,Lionnet1985,166,,^* n a p o s a$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
ProtoSonoran-69_ash-2,,ProtoSonoran,69_ash,napiso,napiso,n a p i s o,,Lionnet1985,166,,^n a p i s o$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
Opata-69_ash-1,,Opata,69_ash,napot,napot,n a p o t,,Lionnet1985,166,,^n a p o t$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
EudeveNorth-69_ash-1,,EudeveNorth,69_ash,napósa-,napósa-,n a p ó/o s a,,Lionnet1985,166,,^n a p ós a -$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
Yaqui-69_ash-1,,Yaqui,69_ash,náposa,náposa,n á/a p o s a,,Lionnet1985,166,,^n á p o s a$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
Mayo-69_ash-1,,Mayo,69_ash,náposa,náposa,n á/a p o s a,,Lionnet1985,166,,^n á p o s a$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
WarihioLowland-69_ash-1,,WarihioLowland,69_ash,náapisó,náapisó,n á/a a p i s ó/o,,Lionnet1985,166,,^n áa p i s ó$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
WarihioHighland-69_ash-1,,WarihioHighland,69_ash,nahpisó,nahpisó,n a h p i s ó/o,,Lionnet1985,166,,^n a h p i s ó$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
TarahumaraCentral-69_ash-1,,TarahumaraCentral,69_ash,napisó,napisó,n a p i s ó/o,,Lionnet1985,166,,^n a p i s ó$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
Tubar-69_ash-1,,Tubar,69_ash,nasí-t.,nasí-t,n a s í/i + t,,Lionnet1985,166,,^n a s í - t$,default,,"166 *naposa, napiso, ""ceniza"". - O napot, En napósa-; Y.MA náposa, Vb náapisó, Va nahpisó, TA napisó; TR nasí-t."
ProtoSonoran-70_shut-1,,ProtoSonoran,70_shut,*yɨ,*yɨ,y/j ɨ,,Lionnet1985,353,,^* yɨ$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
Opata-70_shut-1,,Opata,70_shut,eh-,eh-,e h,,Lionnet1985,353,,^e h -$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
EudeveNorth-70_shut-1,,EudeveNorth,70_shut,hé-ca-,hé-ca-,h é/e + ts a,,Lionnet1985,353,,^h é - c a -$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
Yaqui-70_shut-1,,Yaqui,70_shut,é-ta,é-ta,é/e + t a,,Lionnet1985,353,,^é - t a$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
Mayo-70_shut-1,,Mayo,70_shut,é-tapo,é-tapo,é/e + t a p o,,Lionnet1985,353,,^é - t a p o$,default,abrir,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
WarihioLowland-70_shut-1,,WarihioLowland,70_shut,yeh-tábu,yeh-tábu,y/j e h + t á/a b u,,Lionnet1985,353,,^ye h - t á b u$,default,abrir,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
WarihioHighland-70_shut-1,,WarihioHighland,70_shut,ye'e-té-,ye'e-té-,y/j e e + t é/e,,Lionnet1985,353,,^ye 'e - t é -$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
TarahumaraCentral-70_shut-1,,TarahumaraCentral,70_shut,yé,yé,y/j é/e,,Lionnet1985,353,,^y é$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
TarahumaraCentral-70_shut-2,,TarahumaraCentral,70_shut,é.,é,é/e,,Lionnet1985,353,,^é$,default,,"353 *yɨ, ""cerrar"". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_""abrir""; Vb yeh-tábu_""abrir"", Va yе'е-té-, TA yé, é."
ProtoSonoran-71_closeeyes-1,,ProtoSonoran,71_closeeyes,*kupu,*kupu,k u p u,,Lionnet1985,108,,^* k u p u$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
ProtoSonoran-71_closeeyes-2,,ProtoSonoran,71_closeeyes,kup-i,kup-i,k u p + i,,Lionnet1985,108,,^k u p - i$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
ProtoTepiman-71_closeeyes-1,,ProtoTepiman,71_closeeyes,kuupá-,kuupá-,k u u/u p á/a,,Lionnet1985,108,,^k uu p á -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
ProtoTepiman-71_closeeyes-2,,ProtoTepiman,71_closeeyes,kuupí-,kuupí-,k u u/u p í/i,,Lionnet1985,108,,^k uu p í -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
Opata-71_closeeyes-1,,Opata,71_closeeyes,kup-,kup-,k u p,,Lionnet1985,108,,^k u p -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
EudeveNorth-71_closeeyes-1,,EudeveNorth,71_closeeyes,kúpu-,kúpu-,k ú/u p u,,Lionnet1985,108,,^k ú p u -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
Yaqui-71_closeeyes-1,,Yaqui,71_closeeyes,kúpe,kúpe,k ú/u p e,,Lionnet1985,108,,^k ú p e$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
Mayo-71_closeeyes-1,,Mayo,71_closeeyes,kúpe,kúpe,k ú/u p e,,Lionnet1985,108,,^k ú p e$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
WarihioLowland-71_closeeyes-1,,WarihioLowland,71_closeeyes,kúpi-,kúpi-,k ú/u p i,,Lionnet1985,108,,^k ú p i -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
WarihioHighland-71_closeeyes-1,,WarihioHighland,71_closeeyes,kuhpi-,kuhpi-,k u h p i,,Lionnet1985,108,,^k u h p i -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
TarahumaraCentral-71_closeeyes-1,,TarahumaraCentral,71_closeeyes,kupu-,kupu-,k u p u,,Lionnet1985,108,,^k u p u -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
TarahumaraCentral-71_closeeyes-2,,TarahumaraCentral,71_closeeyes,kupi-.,kupi-,k u p i,,Lionnet1985,108,,^k u p i -$,default,,"108 *kupu, kup-i, ""cerrar los оjоs"". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y.MA kúpe; Vb kúpi-, Va kuhpi-, TA kupu-, kupi-."
ProtoSonoran-72_hill-1,,ProtoSonoran,72_hill,*kawi,*kawi,k a w i,,Lionnet1985,79,,^* k a w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
TohonoOdam-72_hill-1,,TohonoOdam,72_hill,kavulk,kavulk,k a v u l k,,Lionnet1985,79,,^k a v u l k$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
Opata-72_hill-1,,Opata,72_hill,kawi,kawi,k a w i,,Lionnet1985,79,,^k a w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
EudeveNorth-72_hill-1,,EudeveNorth,72_hill,káwit,káwit,k á/a w i t,,Lionnet1985,79,,^k á w i t$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
Yaqui-72_hill-1,,Yaqui,72_hill,káuwi,káuwi,k áu/au w i,,Lionnet1985,79,,^k áu w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
Mayo-72_hill-1,,Mayo,72_hill,káuwi,káuwi,k áu/au w i,,Lionnet1985,79,,^k áu w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
WarihioLowland-72_hill-1,,WarihioLowland,72_hill,kaawí,kaawí,k a a w í/i,,Lionnet1985,79,,^k aa w í$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
WarihioHighland-72_hill-1,,WarihioHighland,72_hill,kawi,kawi,k a w i,,Lionnet1985,79,,^k a w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
TarahumaraCentral-72_hill-1,,TarahumaraCentral,72_hill,kawi,kawi,k a w i,,Lionnet1985,79,,^k a w i$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
Tubar-72_hill-1,,Tubar,72_hill,kahi-,kahi-,k a h i,,Lionnet1985,79,,^k a h i -$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
Tubar-72_hill-2,,Tubar,72_hill,haí-.,haí-,h a í/i,,Lionnet1985,79,,^h aí -$,default,,"79 *kawi, ""cerro"". - Р kavulk; O kawi, En káwit; Y.MA káuwi; Vb kaawí , Va kawi, TA kawi; TR kahi-, haí-."
ProtoSonoran-73_basket-1,,ProtoSonoran,73_basket,*wari,*wari,w a r i,,Lionnet1985,326,,^*w a r i$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
Opata-73_basket-1,,Opata,73_basket,gwari-t,gwari-t,gʷ a r i + t,,Lionnet1985,326,,^gw a r i - t$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
EudeveNorth-73_basket-1,,EudeveNorth,73_basket,gwári-,gwári-,gʷ á/a r i,,Lionnet1985,326,,^gw á r i -$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
Yaqui-73_basket-1,,Yaqui,73_basket,waári,waári,w a á/a r i,,Lionnet1985,326,,^w aá r i$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
Mayo-73_basket-1,,Mayo,73_basket,gwaári,gwaári,gʷ a á/a r i,,Lionnet1985,326,,^gw aá r i$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
WarihioLowland-73_basket-1,,WarihioLowland,73_basket,wa'arí,wa'arí,w a ʔ a r í/i,,Lionnet1985,326,,^w a 'a r í$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
WarihioHighland-73_basket-1,,WarihioHighland,73_basket,warí,warí,w a r í/i,,Lionnet1985,326,,^w a r í$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
TarahumaraCentral-73_basket-1,,TarahumaraCentral,73_basket,warí,warí,w a r í/i,,Lionnet1985,326,,^w a r í$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
Tubar-73_basket-1,,Tubar,73_basket,mualí-t.,mualí-t,m u/w a l í/i + t,,Lionnet1985,326,,^m ua l í - t$,default,,"326 *wari, ""cesto"". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va.TA warí; TR mualí-t."
ProtoSonoran-74_grasshopper-1,,ProtoSonoran,74_grasshopper,*woci,*woci,w o ts i,,Lionnet1985,347,,^*w o c i$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
Opata-74_grasshopper-1,,Opata,74_grasshopper,goc,goc,g o ts,,Lionnet1985,347,,^g o c$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
EudeveNorth-74_grasshopper-1,,EudeveNorth,74_grasshopper,góci-,góci-,g ó/o ts i,,Lionnet1985,347,,^g ó c i -$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
Yaqui-74_grasshopper-1,,Yaqui,74_grasshopper,woó'oci,woó'oci,w o ó/o ʔ o ts i,,Lionnet1985,347,,^w o ó 'o c i$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
Mayo-74_grasshopper-1,,Mayo,74_grasshopper,gwó-oci,gwó-oci,gʷ ó/o + o ts i,,Lionnet1985,347,,^gw ó - o c i$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
WarihioHighland-74_grasshopper-1,,WarihioHighland,74_grasshopper,wohcí,wohcí,w o h ts í/i,,Lionnet1985,347,,^w o h c í$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
TarahumaraCentral-74_grasshopper-1,,TarahumaraCentral,74_grasshopper,oocí,oocí,o o ts í/i,,Lionnet1985,347,,^oo c í$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
TarahumaraCentral-74_grasshopper-2,,TarahumaraCentral,74_grasshopper,o'cí.,o'cí,o ʔ ts í/i,,Lionnet1985,347,,^o 'c í$,default,,"347 *woci, ""chapulín"". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, TA oocí, о'cí."
ProtoSonoran-75_whistle-1,,ProtoSonoran,75_whistle,*wiku,*wiku,w i k u,,Lionnet1985,338,,^*w i k u$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
TohonoOdam-75_whistle-1,,TohonoOdam,75_whistle,gikujid,gikujid,g i k u j/dʒ i d,,Lionnet1985,338,,^g i k u j i d$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
SonoraPimaBajo-75_whistle-1,,SonoraPimaBajo,75_whistle,wiku-da,wiku-da,w i k u + d a,,Lionnet1985,338,,^w i k u - d a$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
TepehuanNorth-75_whistle-1,,TepehuanNorth,75_whistle,gikú-dai,gikú-dai,g i k ú/u + d ai,,Lionnet1985,338,,^g i k ú - d ai$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
TepehuanSouth-75_whistle-1,,TepehuanSouth,75_whistle,giku'u-in,giku'u-in,g i k u ʔ u + i n,,Lionnet1985,338,,^g i k u 'u - i n$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
EudeveNorth-75_whistle-1,,EudeveNorth,75_whistle,bíku-,bíku-,b í/i k u,,Lionnet1985,338,,^b í k u -$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
Yaqui-75_whistle-1,,Yaqui,75_whistle,bíkue,bíkue,b í/i k u/w e,,Lionnet1985,338,,^b í k ue$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
Mayo-75_whistle-1,,Mayo,75_whistle,bikué,bikué,b i k u é/e,,Lionnet1985,338,,^b i k u é$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
TarahumaraCentral-75_whistle-1,,TarahumaraCentral,75_whistle,wikú-wa.,wikú-wa,w i k ú/u + w a,,Lionnet1985,338,,^w i k ú - w a$,default,,"338 *wiku, ""chiflar"". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; TA wikú-wa."
ProtoSonoran-76_chili-1,,ProtoSonoran,76_chili,*kokori,*kokori,k o k o r i,,Lionnet1985,93,,^* k o k o r i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
ProtoTepiman-76_chili-1,,ProtoTepiman,76_chili,kó'okori,kó'okori,k ó/o ʔ o k o r i,,Lionnet1985,93,,^k ó 'o k o r i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
Yaqui-76_chili-1,,Yaqui,76_chili,kóko'i,kóko'i,k ó/o k o ʔ i,,Lionnet1985,93,,^k ó k o 'i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
Mayo-76_chili-1,,Mayo,76_chili,kó'okori,kó'okori,k ó/o ʔ o k o r i,,Lionnet1985,93,,^k ó 'o k o r i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
WarihioLowland-76_chili-1,,WarihioLowland,76_chili,kókori,kókori,k ó/o k o r i,,Lionnet1985,93,,^k ó k o r i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
WarihioHighland-76_chili-1,,WarihioHighland,76_chili,kókori,kókori,k ó/o k o r i,,Lionnet1985,93,,^k ó k o r i$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
TarahumaraCentral-76_chili-1,,TarahumaraCentral,76_chili,korí,korí,k o r í/i,,Lionnet1985,93,,^k o r í$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
Tubar-76_chili-1,,Tubar,76_chili,kokól.,kokól,k o k ó/o l,,Lionnet1985,93,,^k o k ó l$,default,,"93 *kokori, ""chilе"". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb.Va kókori, TA korí; TR kokól."
ProtoSonoran-77_sky-1,,ProtoSonoran,77_sky,*tɨwɨka,*tɨwɨka,t ɨ w ɨ k a,,Lionnet1985,303,,^* t ɨ w ɨ k a$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
ProtoTepiman-77_sky-1,,ProtoTepiman,77_sky,tɨvá-gi,tɨvá-gi,t ɨ v á/a + g i,,Lionnet1985,303,,^t ɨ v á - g i$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
Opata-77_sky-1,,Opata,77_sky,tegwika-t,tegwika-t,t e gʷ i k a + t,,Lionnet1985,303,,^t e gw i k a - t$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
EudeveNorth-77_sky-1,,EudeveNorth,77_sky,tewíka,tewíka,t e w í/i k a,,Lionnet1985,303,,^t e w í k a$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
Yaqui-77_sky-1,,Yaqui,77_sky,teéka,teéka,t e é/e k a,,Lionnet1985,303,,^t e é k a$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
Mayo-77_sky-1,,Mayo,77_sky,teéka,teéka,t e é/e k a,,Lionnet1985,303,,^t e é k a$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
WarihioHighland-77_sky-1,,WarihioHighland,77_sky,teweká,teweká,t e w e k á/a,,Lionnet1985,303,,^t e w e k á$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
TarahumaraCentral-77_sky-1,,TarahumaraCentral,77_sky,rewegá,rewegá,r e w e g á/a,,Lionnet1985,303,,^r e w e g á$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
Tubar-77_sky-1,,Tubar,77_sky,tamwaka-lít.,tamwaka-lít,t a mw/mʷ a k a + l í/i t,,Lionnet1985,303,,^t a mw a k a - l í t$,default,,"303 *tɨwɨka, ""cielo"". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y.MA tеéka; Va teweká, TA rewegá; TR tamwaka-lít."
ProtoSonoran-78_centipede-1,,ProtoSonoran,78_centipede,*ma-siwa,*ma-siwa,m a + s i w a,,Lionnet1985,130,,^* m a - s i w a$,default,,"130 *mа-siwa, mа-yаkа, ""ciempiés"". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, TA maagá; TR mahará."
ProtoSonoran-78_centipede-2,,ProtoSonoran,78_centipede,ma-yaka,ma-yaka,m a + y/j a k a,,Lionnet1985,130,,^m a - ya k a$,default,,"130 *mа-siwa, mа-yаkа, ""ciempiés"". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, TA maagá; TR mahará."
TohonoOdam-78_centipede-1,,TohonoOdam,78_centipede,maihogi,maihogi,m ai h o g i,,Lionnet1985,130,,^m ai h o g i$,default,,"130 *mа-siwa, mа-yаkа, ""ciempiés"". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, TA maagá; TR mahará."
SonoraPimaBajo-78_centipede-1,,SonoraPimaBajo,78_centipede,mayokka,mayokka,m a y/j o kk/kː a,,Lionnet1985,130,,^m ayo kk a$,default,,"130 *mа-siwa, mа-yаkа, ""ciempiés"". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, TA maagá; TR mahará."
Opata-78_centipede-1,,Opata,78_centipede,masiwa-t,masiwa-t,m a s i w a + t,,Lionnet1985,130,,^m a s i w a - t$,default,,"130 *mа-siwa, mа-yаkа, ""ciempiés"". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, TA maagá; TR mahará."
